
subscriber_type,duration_min
Customer,65.68
Customer,65.68
Customer,65.68
Customer,65.68
Customer,65.7
Customer,65.7
Customer,65.7
Customer,65.72
Customer,65.72
Customer,65.72
Customer,65.72
Customer,65.72
Customer,65.72
Customer,65.72
Customer,65.73
Customer,65.73
Customer,65.75
Customer,65.75
Customer,65.75
Customer,65.75
Customer,65.75
Customer,65.75
Customer,65.75
Customer,65.77
Customer,65.77
Customer,65.78
Customer,65.78
Customer,65.78
Customer,65.78
Customer,65.78
Customer,65.8
Customer,65.8
Customer,65.8
Customer,65.8
Customer,65.8
Customer,65.8
Customer,65.82
Customer,65.82
Customer,65.82
Customer,65.83
Customer,65.83
Customer,65.83
Customer,65.83
Customer,65.83
Customer,65.85
Customer,65.85
Customer,65.85
Customer,65.85
Customer,65.85
Customer,65.87
Customer,65.87
Customer,65.87
Customer,65.87
Customer,65.87
Customer,65.87
Customer,65.88
Customer,65.88
Customer,65.88
Customer,65.88
Customer,65.88
Customer,65.88
Customer,65.9
Customer,65.9
Customer,65.9
Customer,65.9
Customer,65.9
Customer,65.9
Customer,65.9
Customer,65.92
Customer,65.92
Customer,65.92
Customer,65.92
Customer,65.92
Customer,65.92
Customer,65.92
Customer,65.92
Customer,65.93
Customer,65.93
Customer,65.93
Customer,65.95
Customer,65.95
Customer,65.97
Customer,65.97
Customer,65.97
Customer,65.98
Customer,65.98
Customer,65.98
Customer,65.98
Customer,65.98
Customer,65.98
Customer,65.98
Customer,65.98
Customer,66.0
Customer,66.0
Customer,66.0
Customer,66.0
Customer,66.0
Customer,66.0
Customer,66.02
Customer,66.02
Customer,66.02
Customer,66.02
Customer,66.02
Customer,66.03
Customer,66.03
Customer,66.05
Customer,66.05
Customer,66.07
Customer,66.08
Customer,66.08
Customer,66.08
Customer,66.08
Customer,66.08
Customer,66.08
Customer,66.1
Customer,66.1
Customer,66.1
Customer,66.12
Customer,66.12
Customer,66.12
Customer,66.12
Customer,66.12
Customer,66.13
Customer,66.13
Customer,66.13
Customer,66.15
Customer,66.17
Customer,66.17
Customer,66.17
Customer,66.17
Customer,66.17
Customer,66.17
Customer,66.18
Customer,66.18
Customer,66.18
Customer,66.18
Customer,66.2
Customer,66.2
Customer,66.2
Customer,66.2
Customer,66.2
Customer,66.2
Customer,66.22
Customer,66.22
Customer,66.23
Customer,66.23
Customer,66.25
Customer,66.25
Customer,66.25
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.27
Customer,66.28
Customer,66.28
Customer,66.28
Customer,66.28
Customer,66.3
Customer,66.3
Customer,66.32
Customer,66.32
Customer,66.32
Customer,66.32
Customer,66.32
Customer,66.33
Customer,66.33
Customer,66.35
Customer,66.35
Customer,66.35
Customer,66.35
Customer,66.35
Customer,66.35
Customer,66.35
Customer,66.35
Customer,66.37
Customer,66.38
Customer,66.38
Customer,66.38
Customer,66.38
Customer,66.4
Customer,66.4
Customer,66.4
Customer,66.4
Customer,66.4
Customer,66.42
Customer,66.42
Customer,66.42
Customer,66.43
Customer,66.43
Customer,66.43
Customer,66.43
Customer,66.43
Customer,66.43
Customer,66.45
Customer,66.45
Customer,66.45
Customer,66.45
Customer,66.47
Customer,66.47
Customer,66.47
Customer,66.47
Customer,66.48
Customer,66.48
Customer,66.48
Customer,66.52
Customer,66.52
Customer,66.52
Customer,66.53
Customer,66.53
Customer,66.53
Customer,66.53
Customer,66.53
Customer,66.53
Customer,66.53
Customer,66.53
Customer,66.55
Customer,66.55
Customer,66.57
Customer,66.57
Customer,66.57
Customer,66.57
Customer,66.58
Customer,66.58
Customer,66.58
Customer,66.58
Customer,66.6
Customer,66.6
Customer,66.6
Customer,66.6
Customer,66.6
Customer,66.62
Customer,66.63
Customer,66.63
Customer,66.63
Customer,66.63
Customer,66.63
Customer,66.63
Customer,66.63
Customer,66.65
Customer,66.65
Customer,66.65
Customer,66.67
Customer,66.67
Customer,66.67
Customer,66.68
Customer,66.68
Customer,66.68
Customer,66.68
Customer,66.68
Customer,66.68
Customer,66.7
Customer,66.72
Customer,66.72
Customer,66.72
Customer,66.73
Customer,66.73
Customer,66.75
Customer,66.75
Customer,66.75
Customer,66.75
Customer,66.75
Customer,66.77
Customer,66.77
Customer,66.77
Customer,66.77
Customer,66.78
Customer,66.78
Customer,66.8
Customer,66.82
Customer,66.83
Customer,66.83
Customer,66.83
Customer,66.85
Customer,66.85
Customer,66.85
Customer,66.87
Customer,66.87
Customer,66.87
Customer,66.87
Customer,66.88
Customer,66.88
Customer,66.88
Customer,66.88
Customer,66.88
Customer,66.88
Customer,66.9
Customer,66.9
Customer,66.9
Customer,66.9
Customer,66.9
Customer,66.92
Customer,66.93
Customer,66.93
Customer,66.93
Customer,66.95
Customer,66.95
Customer,66.97
Customer,66.97
Customer,66.97
Customer,66.97
Customer,66.97
Customer,66.97
Customer,66.97
Customer,66.98
Customer,66.98
Customer,66.98
Customer,66.98
Customer,67.0
Customer,67.0
Customer,67.0
Customer,67.0
Customer,67.0
Customer,67.02
Customer,67.02
Customer,67.02
Customer,67.02
Customer,67.03
Customer,67.03
Customer,67.03
Customer,67.03
Customer,67.03
Customer,67.03
Customer,67.05
Customer,67.05
Customer,67.05
Customer,67.05
Customer,67.05
Customer,67.05
Customer,67.07
Customer,67.07
Customer,67.07
Customer,67.08
Customer,67.08
Customer,67.08
Customer,67.08
Customer,67.08
Customer,67.08
Customer,67.08
Customer,67.1
Customer,67.1
Customer,67.1
Customer,67.1
Customer,67.12
Customer,67.12
Customer,67.12
Customer,67.12
Customer,67.12
Customer,67.15
Customer,67.15
Customer,67.15
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.17
Customer,67.18
Customer,67.18
Customer,67.18
Customer,67.18
Customer,67.2
Customer,67.2
Customer,67.2
Customer,67.2
Customer,67.22
Customer,67.22
Customer,67.22
Customer,67.23
Customer,67.23
Customer,67.23
Customer,67.23
Customer,67.25
Customer,67.27
Customer,67.27
Customer,67.27
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.28
Customer,67.3
Customer,67.3
Customer,67.3
Customer,67.3
Customer,67.32
Customer,67.32
Customer,67.32
Customer,67.32
Customer,67.32
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.33
Customer,67.35
Customer,67.35
Customer,67.35
Customer,67.35
Customer,67.37
Customer,67.37
Customer,67.37
Customer,67.37
Customer,67.37
Customer,67.38
Customer,67.38
Customer,67.38
Customer,67.38
Customer,67.38
Customer,67.4
Customer,67.4
Customer,67.4
Customer,67.4
Customer,67.4
Customer,67.4
Customer,67.42
Customer,67.42
Customer,67.42
Customer,67.43
Customer,67.43
Customer,67.43
Customer,67.43
Customer,67.43
Customer,67.43
Customer,67.45
Customer,67.45
Customer,67.45
Customer,67.45
Customer,67.45
Customer,67.45
Customer,67.45
Customer,67.45
Customer,67.47
Customer,67.47
Customer,67.47
Customer,67.47
Customer,67.48
Customer,67.48
Customer,67.48
Customer,67.5
Customer,67.52
Customer,67.52
Customer,67.52
Customer,67.52
Customer,67.52
Customer,67.52
Customer,67.55
Customer,67.55
Customer,67.55
Customer,67.55
Customer,67.55
Customer,67.55
Customer,67.55
Customer,67.57
Customer,67.57
Customer,67.57
Customer,67.57
Customer,67.57
Customer,67.57
Customer,67.57
Customer,67.58
Customer,67.58
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.6
Customer,67.62
Customer,67.62
Customer,67.63
Customer,67.65
Customer,67.65
Customer,67.67
Customer,67.67
Customer,67.67
Customer,67.68
Customer,67.7
Customer,67.7
Customer,67.7
Customer,67.7
Customer,67.7
Customer,67.73
Customer,67.73
Customer,67.75
Customer,67.75
Customer,67.75
Customer,67.75
Customer,67.75
Customer,67.77
Customer,67.77
Customer,67.77
Customer,67.78
Customer,67.78
Customer,67.78
Customer,67.78
Customer,67.78
Customer,67.78
Customer,67.78
Customer,67.8
Customer,67.8
Customer,67.8
Customer,67.8
Customer,67.8
Customer,67.8
Customer,67.82
Customer,67.82
Customer,67.83
Customer,67.85
Customer,67.87
Customer,67.88
Customer,67.88
Customer,67.9
Customer,67.9
Customer,67.9
Customer,67.9
Customer,67.9
Customer,67.9
Customer,67.9
Customer,67.9
Customer,67.92
Customer,67.92
Customer,67.92
Customer,67.92
Customer,67.92
Customer,67.93
Customer,67.93
Customer,67.93
Customer,67.93
Customer,67.93
Customer,67.95
Customer,67.95
Customer,67.97
Customer,67.97
Customer,67.97
Customer,67.98
Customer,67.98
Customer,67.98
Customer,67.98
Customer,67.98
Customer,68.0
Customer,68.02
Customer,68.02
Customer,68.02
Customer,68.02
Customer,68.02
Customer,68.02
Customer,68.03
Customer,68.03
Customer,68.03
Customer,68.03
Customer,68.03
Customer,68.03
Customer,68.05
Customer,68.05
Customer,68.05
Customer,68.05
Customer,68.07
Customer,68.07
Customer,68.07
Customer,68.08
Customer,68.08
Customer,68.08
Customer,68.08
Customer,68.08
Customer,68.1
Customer,68.1
Customer,68.12
Customer,68.12
Customer,68.12
Customer,68.12
Customer,68.12
Customer,68.13
Customer,68.15
Customer,68.17
Customer,68.17
Customer,68.17
Customer,68.18
Customer,68.18
Customer,68.18
Customer,68.18
Customer,68.18
Customer,68.18
Customer,68.2
Customer,68.2
Customer,68.2
Customer,68.2
Customer,68.23
Customer,68.23
Customer,68.23
Customer,68.23
Customer,68.23
Customer,68.23
Customer,68.25
Customer,68.25
Customer,68.25
Customer,68.27
Customer,68.28
Customer,68.3
Customer,68.3
Customer,68.3
Customer,68.32
Customer,68.33
Customer,68.33
Customer,68.33
Customer,68.33
Customer,68.35
Customer,68.35
Customer,68.35
Customer,68.37
Customer,68.37
Customer,68.37
Customer,68.37
Customer,68.37
Customer,68.37
Customer,68.38
Customer,68.38
Customer,68.38
Customer,68.38
Customer,68.38
Customer,68.4
Customer,68.4
Customer,68.4
Customer,68.4
Customer,68.43
Customer,68.43
Customer,68.43
Customer,68.43
Customer,68.43
Customer,68.45
Customer,68.45
Customer,68.45
Customer,68.45
Customer,68.45
Customer,68.47
Customer,68.47
Customer,68.47
Customer,68.47
Customer,68.47
Customer,68.48
Customer,68.5
Customer,68.5
Customer,68.5
Customer,68.5
Customer,68.52
Customer,68.52
Customer,68.52
Customer,68.52
Customer,68.53
Customer,68.53
Customer,68.53
Customer,68.55
Customer,68.55
Customer,68.55
Customer,68.55
Customer,68.55
Customer,68.57
Customer,68.57
Customer,68.58
Customer,68.58
Customer,68.58
Customer,68.58
Customer,68.6
Customer,68.6
Customer,68.6
Customer,68.62
Customer,68.63
Customer,68.63
Customer,68.63
Customer,68.63
Customer,68.65
Customer,68.65
Customer,68.65
Customer,68.67
Customer,68.67
Customer,68.67
Customer,68.67
Customer,68.67
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.68
Customer,68.7
Customer,68.7
Customer,68.7
Customer,68.72
Customer,68.72
Customer,68.72
Customer,68.72
Customer,68.72
Customer,68.72
Customer,68.73
Customer,68.75
Customer,68.75
Customer,68.75
Customer,68.75
Customer,68.75
Customer,68.77
Customer,68.77
Customer,68.77
Customer,68.77
Customer,68.77
Customer,68.77
Customer,68.78
Customer,68.78
Customer,68.78
Customer,68.78
Customer,68.78
Customer,68.8
Customer,68.8
Customer,68.8
Customer,68.82
Customer,68.82
Customer,68.83
Customer,68.83
Customer,68.85
Customer,68.85
Customer,68.85
Customer,68.85
Customer,68.87
Customer,68.87
Customer,68.87
Customer,68.88
Customer,68.88
Customer,68.88
Customer,68.88
Customer,68.88
Customer,68.88
Customer,68.88
Customer,68.9
Customer,68.9
Customer,68.9
Customer,68.9
Customer,68.9
Customer,68.9
Customer,68.9
Customer,68.92
Customer,68.92
Customer,68.92
Customer,68.93
Customer,68.93
Customer,68.93
Customer,68.95
Customer,68.95
Customer,68.95
Customer,68.97
Customer,68.97
Customer,68.98
Customer,68.98
Customer,68.98
Customer,69.0
Customer,69.0
Customer,69.0
Customer,69.0
Customer,69.02
Customer,69.02
Customer,69.02
Customer,69.03
Customer,69.03
Customer,69.03
Customer,69.05
Customer,69.05
Customer,69.05
Customer,69.05
Customer,69.05
Customer,69.05
Customer,69.05
Customer,69.05
Customer,69.07
Customer,69.07
Customer,69.07
Customer,69.07
Customer,69.07
Customer,69.08
Customer,69.08
Customer,69.08
Customer,69.08
Customer,69.08
Customer,69.08
Customer,69.1
Customer,69.1
Customer,69.1
Customer,69.12
Customer,69.12
Customer,69.12
Customer,69.12
Customer,69.12
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.13
Customer,69.15
Customer,69.15
Customer,69.15
Customer,69.15
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.17
Customer,69.18
Customer,69.18
Customer,69.18
Customer,69.18
Customer,69.2
Customer,69.2
Customer,69.2
Customer,69.22
Customer,69.22
Customer,69.23
Customer,69.23
Customer,69.23
Customer,69.25
Customer,69.25
Customer,69.25
Customer,69.25
Customer,69.25
Customer,69.25
Customer,69.27
Customer,69.27
Customer,69.27
Customer,69.27
Customer,69.27
Customer,69.28
Customer,69.3
Customer,69.3
Customer,69.3
Customer,69.32
Customer,69.32
Customer,69.32
Customer,69.32
Customer,69.32
Customer,69.32
Customer,69.33
Customer,69.33
Customer,69.33
Customer,69.33
Customer,69.33
Customer,69.35
Customer,69.35
Customer,69.37
Customer,69.37
Customer,69.37
Customer,69.38
Customer,69.38
Customer,69.38
Customer,69.38
Customer,69.38
Customer,69.38
Customer,69.4
Customer,69.42
Customer,69.42
Customer,69.42
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.43
Customer,69.45
Customer,69.45
Customer,69.45
Customer,69.45
Customer,69.45
Customer,69.45
Customer,69.47
Customer,69.47
Customer,69.47
Customer,69.48
Customer,69.48
Customer,69.48
Customer,69.48
Customer,69.48
Customer,69.48
Customer,69.5
Customer,69.5
Customer,69.5
Customer,69.5
Customer,69.52
Customer,69.52
Customer,69.52
Customer,69.53
Customer,69.53
Customer,69.53
Customer,69.53
Customer,69.55
Customer,69.55
Customer,69.55
Customer,69.55
Customer,69.57
Customer,69.57
Customer,69.57
Customer,69.57
Customer,69.58
Customer,69.6
Customer,69.6
Customer,69.6
Customer,69.6
Customer,69.6
Customer,69.62
Customer,69.62
Customer,69.62
Customer,69.63
Customer,69.63
Customer,69.63
Customer,69.63
Customer,69.65
Customer,69.65
Customer,69.65
Customer,69.67
Customer,69.67
Customer,69.67
Customer,69.67
Customer,69.68
Customer,69.7
Customer,69.7
Customer,69.7
Customer,69.72
Customer,69.72
Customer,69.73
Customer,69.73
Customer,69.73
Customer,69.75
Customer,69.75
Customer,69.75
Customer,69.75
Customer,69.77
Customer,69.77
Customer,69.77
Customer,69.77
Customer,69.77
Customer,69.78
Customer,69.78
Customer,69.78
Customer,69.78
Customer,69.78
Customer,69.8
Customer,69.8
Customer,69.8
Customer,69.82
Customer,69.82
Customer,69.82
Customer,69.82
Customer,69.82
Customer,69.83
Customer,69.83
Customer,69.83
Customer,69.83
Customer,69.83
Customer,69.83
Customer,69.85
Customer,69.85
Customer,69.87
Customer,69.87
Customer,69.87
Customer,69.87
Customer,69.88
Customer,69.88
Customer,69.88
Customer,69.88
Customer,69.9
Customer,69.9
Customer,69.9
Customer,69.9
Customer,69.9
Customer,69.9
Customer,69.92
Customer,69.92
Customer,69.95
Customer,69.95
Customer,69.97
Customer,69.97
Customer,69.97
Customer,69.98
Customer,69.98
Customer,69.98
Customer,69.98
Customer,70.0
Customer,70.0
Customer,70.02
Customer,70.02
Customer,70.02
Customer,70.02
Customer,70.03
Customer,70.03
Customer,70.03
Customer,70.05
Customer,70.05
Customer,70.05
Customer,70.05
Customer,70.07
Customer,70.07
Customer,70.07
Customer,70.08
Customer,70.08
Customer,70.08
Customer,70.08
Customer,70.08
Customer,70.08
Customer,70.08
Customer,70.1
Customer,70.1
Customer,70.1
Customer,70.1
Customer,70.1
Customer,70.12
Customer,70.12
Customer,70.12
Customer,70.12
Customer,70.13
Customer,70.13
Customer,70.13
Customer,70.13
Customer,70.15
Customer,70.15
Customer,70.17
Customer,70.17
Customer,70.17
Customer,70.18
Customer,70.18
Customer,70.18
Customer,70.18
Customer,70.18
Customer,70.2
Customer,70.2
Customer,70.2
Customer,70.2
Customer,70.2
Customer,70.2
Customer,70.2
Customer,70.22
Customer,70.22
Customer,70.23
Customer,70.23
Customer,70.23
Customer,70.23
Customer,70.25
Customer,70.27
Customer,70.27
Customer,70.27
Customer,70.27
Customer,70.27
Customer,70.28
Customer,70.28
Customer,70.28
Customer,70.28
Customer,70.3
Customer,70.3
Customer,70.32
Customer,70.33
Customer,70.33
Customer,70.33
Customer,70.33
Customer,70.35
Customer,70.37
Customer,70.37
Customer,70.37
Customer,70.38
Customer,70.38
Customer,70.38
Customer,70.38
Customer,70.4
Customer,70.4
Customer,70.4
Customer,70.4
Customer,70.42
Customer,70.42
Customer,70.42
Customer,70.42
Customer,70.43
Customer,70.43
Customer,70.43
Customer,70.45
Customer,70.45
Customer,70.45
Customer,70.45
Customer,70.47
Customer,70.47
Customer,70.47
Customer,70.47
Customer,70.48
Customer,70.48
Customer,70.5
Customer,70.5
Customer,70.5
Customer,70.53
Customer,70.53
Customer,70.53
Customer,70.53
Customer,70.53
Customer,70.53
Customer,70.53
Customer,70.55
Customer,70.55
Customer,70.57
Customer,70.57
Customer,70.57
Customer,70.57
Customer,70.58
Customer,70.58
Customer,70.6
Customer,70.6
Customer,70.6
Customer,70.6
Customer,70.6
Customer,70.6
Customer,70.6
Customer,70.62
Customer,70.62
Customer,70.63
Customer,70.63
Customer,70.63
Customer,70.63
Customer,70.63
Customer,70.65
Customer,70.67
Customer,70.67
Customer,70.67
Customer,70.67
Customer,70.67
Customer,70.68
Customer,70.68
Customer,70.68
Customer,70.68
Customer,70.68
Customer,70.68
Customer,70.72
Customer,70.72
Customer,70.73
Customer,70.73
Customer,70.73
Customer,70.75
Customer,70.75
Customer,70.75
Customer,70.75
Customer,70.77
Customer,70.77
Customer,70.77
Customer,70.77
Customer,70.78
Customer,70.78
Customer,70.78
Customer,70.78
Customer,70.8
Customer,70.8
Customer,70.8
Customer,70.8
Customer,70.8
Customer,70.82
Customer,70.82
Customer,70.83
Customer,70.83
Customer,70.83
Customer,70.83
Customer,70.83
Customer,70.85
Customer,70.85
Customer,70.85
Customer,70.85
Customer,70.85
Customer,70.85
Customer,70.85
Customer,70.85
Customer,70.87
Customer,70.87
Customer,70.87
Customer,70.87
Customer,70.88
Customer,70.88
Customer,70.88
Customer,70.88
Customer,70.9
Customer,70.9
Customer,70.9
Customer,70.92
Customer,70.92
Customer,70.92
Customer,70.92
Customer,70.92
Customer,70.92
Customer,70.92
Customer,70.92
Customer,70.93
Customer,70.93
Customer,70.93
Customer,70.93
Customer,70.95
Customer,70.97
Customer,70.97
Customer,70.97
Customer,70.98
Customer,70.98
Customer,70.98
Customer,70.98
Customer,71.0
Customer,71.0
Customer,71.0
Customer,71.0
Customer,71.02
Customer,71.02
Customer,71.02
Customer,71.03
Customer,71.03
Customer,71.03
Customer,71.03
Customer,71.05
Customer,71.05
Customer,71.05
Customer,71.05
Customer,71.05
Customer,71.07
Customer,71.07
Customer,71.07
Customer,71.07
Customer,71.07
Customer,71.08
Customer,71.08
Customer,71.08
Customer,71.08
Customer,71.08
Customer,71.08
Customer,71.12
Customer,71.13
Customer,71.13
Customer,71.15
Customer,71.15
Customer,71.15
Customer,71.17
Customer,71.17
Customer,71.17
Customer,71.17
Customer,71.17
Customer,71.17
Customer,71.2
Customer,71.2
Customer,71.2
Customer,71.2
Customer,71.22
Customer,71.22
Customer,71.22
Customer,71.22
Customer,71.23
Customer,71.23
Customer,71.23
Customer,71.25
Customer,71.25
Customer,71.25
Customer,71.25
Customer,71.25
Customer,71.27
Customer,71.27
Customer,71.27
Customer,71.27
Customer,71.27
Customer,71.27
Customer,71.28
Customer,71.28
Customer,71.28
Customer,71.3
Customer,71.3
Customer,71.3
Customer,71.3
Customer,71.3
Customer,71.33
Customer,71.33
Customer,71.35
Customer,71.35
Customer,71.35
Customer,71.35
Customer,71.37
Customer,71.37
Customer,71.37
Customer,71.37
Customer,71.37
Customer,71.38
Customer,71.38
Customer,71.38
Customer,71.38
Customer,71.38
Customer,71.4
Customer,71.4
Customer,71.42
Customer,71.42
Customer,71.42
Customer,71.43
Customer,71.43
Customer,71.43
Customer,71.43
Customer,71.43
Customer,71.45
Customer,71.45
Customer,71.45
Customer,71.45
Customer,71.45
Customer,71.45
Customer,71.45
Customer,71.47
Customer,71.47
Customer,71.47
Customer,71.47
Customer,71.47
Customer,71.48
Customer,71.48
Customer,71.48
Customer,71.48
Customer,71.48
Customer,71.48
Customer,71.5
Customer,71.5
Customer,71.5
Customer,71.5
Customer,71.52
Customer,71.52
Customer,71.52
Customer,71.52
Customer,71.52
Customer,71.52
Customer,71.53
Customer,71.53
Customer,71.53
Customer,71.55
Customer,71.55
Customer,71.55
Customer,71.57
Customer,71.57
Customer,71.58
Customer,71.58
Customer,71.58
Customer,71.58
Customer,71.58
Customer,71.6
Customer,71.6
Customer,71.62
Customer,71.62
Customer,71.62
Customer,71.62
Customer,71.63
Customer,71.63
Customer,71.63
Customer,71.63
Customer,71.65
Customer,71.65
Customer,71.65
Customer,71.65
Customer,71.65
Customer,71.65
Customer,71.65
Customer,71.65
Customer,71.67
Customer,71.67
Customer,71.67
Customer,71.67
Customer,71.68
Customer,71.68
Customer,71.68
Customer,71.7
Customer,71.7
Customer,71.7
Customer,71.72
Customer,71.72
Customer,71.72
Customer,71.72
Customer,71.73
Customer,71.73
Customer,71.73
Customer,71.75
Customer,71.75
Customer,71.75
Customer,71.77
Customer,71.77
Customer,71.77
Customer,71.77
Customer,71.77
Customer,71.77
Customer,71.77
Customer,71.78
Customer,71.78
Customer,71.82
Customer,71.82
Customer,71.82
Customer,71.82
Customer,71.83
Customer,71.83
Customer,71.83
Customer,71.83
Customer,71.87
Customer,71.87
Customer,71.92
Customer,71.92
Customer,71.92
Customer,71.93
Customer,71.93
Customer,71.93
Customer,71.93
Customer,71.95
Customer,71.95
Customer,71.95
Customer,71.97
Customer,71.97
Customer,71.97
Customer,71.97
Customer,71.98
Customer,71.98
Customer,71.98
Customer,71.98
Customer,71.98
Customer,72.0
Customer,72.0
Customer,72.0
Customer,72.0
Customer,72.02
Customer,72.02
Customer,72.02
Customer,72.02
Customer,72.02
Customer,72.02
Customer,72.03
Customer,72.03
Customer,72.03
Customer,72.03
Customer,72.03
Customer,72.05
Customer,72.05
Customer,72.05
Customer,72.05
Customer,72.05
Customer,72.05
Customer,72.07
Customer,72.07
Customer,72.07
Customer,72.1
Customer,72.12
Customer,72.12
Customer,72.12
Customer,72.13
Customer,72.13
Customer,72.15
Customer,72.15
Customer,72.15
Customer,72.17
Customer,72.17
Customer,72.17
Customer,72.18
Customer,72.18
Customer,72.18
Customer,72.2
Customer,72.2
Customer,72.2
Customer,72.2
Customer,72.2
Customer,72.2
Customer,72.22
Customer,72.22
Customer,72.22
Customer,72.22
Customer,72.23
Customer,72.23
Customer,72.23
Customer,72.25
Customer,72.25
Customer,72.25
Customer,72.25
Customer,72.25
Customer,72.25
Customer,72.27
Customer,72.27
Customer,72.27
Customer,72.27
Customer,72.28
Customer,72.28
Customer,72.28
Customer,72.28
Customer,72.28
Customer,72.28
Customer,72.28
Customer,72.3
Customer,72.3
Customer,72.3
Customer,72.3
Customer,72.32
Customer,72.32
Customer,72.32
Customer,72.33
Customer,72.33
Customer,72.35
Customer,72.35
Customer,72.37
Customer,72.37
Customer,72.37
Customer,72.38
Customer,72.38
Customer,72.38
Customer,72.38
Customer,72.38
Customer,72.38
Customer,72.4
Customer,72.4
Customer,72.4
Customer,72.4
Customer,72.42
Customer,72.42
Customer,72.42
Customer,72.42
Customer,72.43
Customer,72.43
Customer,72.45
Customer,72.45
Customer,72.45
Customer,72.45
Customer,72.45
Customer,72.47
Customer,72.47
Customer,72.47
Customer,72.47
Customer,72.48
Customer,72.48
Customer,72.48
Customer,72.48
Customer,72.48
Customer,72.5
Customer,72.5
Customer,72.52
Customer,72.53
Customer,72.53
Customer,72.53
Customer,72.53
Customer,72.53
Customer,72.53
Customer,72.53
Customer,72.55
Customer,72.55
Customer,72.55
Customer,72.55
Customer,72.57
Customer,72.57
Customer,72.57
Customer,72.58
Customer,72.6
Customer,72.6
Customer,72.6
Customer,72.62
Customer,72.62
Customer,72.62
Customer,72.62
Customer,72.63
Customer,72.63
Customer,72.63
Customer,72.63
Customer,72.65
Customer,72.65
Customer,72.65
Customer,72.65
Customer,72.65
Customer,72.67
Customer,72.67
Customer,72.67
Customer,72.67
Customer,72.67
Customer,72.67
Customer,72.68
Customer,72.68
Customer,72.68
Customer,72.68
Customer,72.7
Customer,72.7
Customer,72.7
Customer,72.72
Customer,72.73
Customer,72.73
Customer,72.73
Customer,72.73
Customer,72.73
Customer,72.75
Customer,72.77
Customer,72.77
Customer,72.77
Customer,72.77
Customer,72.77
Customer,72.77
Customer,72.77
Customer,72.77
Customer,72.78
Customer,72.78
Customer,72.8
Customer,72.8
Customer,72.8
Customer,72.8
Customer,72.8
Customer,72.8
Customer,72.82
Customer,72.83
Customer,72.83
Customer,72.83
Customer,72.83
Customer,72.85
Customer,72.85
Customer,72.85
Customer,72.85
Customer,72.87
Customer,72.87
Customer,72.87
Customer,72.87
Customer,72.87
Customer,72.88
Customer,72.9
Customer,72.9
Customer,72.92
Customer,72.92
Customer,72.93
Customer,72.93
Customer,72.93
Customer,72.93
Customer,72.95
Customer,72.95
Customer,72.97
Customer,72.97
Customer,72.97
Customer,72.97
Customer,72.98
Customer,72.98
Customer,72.98
Customer,73.0
Customer,73.0
Customer,73.0
Customer,73.02
Customer,73.02
Customer,73.02
Customer,73.03
Customer,73.03
Customer,73.03
Customer,73.03
Customer,73.05
Customer,73.05
Customer,73.05
Customer,73.05
Customer,73.05
Customer,73.07
Customer,73.07
Customer,73.08
Customer,73.08
Customer,73.08
Customer,73.1
Customer,73.1
Customer,73.1
Customer,73.1
Customer,73.1
Customer,73.12
Customer,73.13
Customer,73.13
Customer,73.13
Customer,73.13
Customer,73.13
Customer,73.13
Customer,73.13
Customer,73.15
Customer,73.17
Customer,73.18
Customer,73.18
Customer,73.18
Customer,73.18
Customer,73.18
Customer,73.2
Customer,73.2
Customer,73.2
Customer,73.2
Customer,73.22
Customer,73.22
Customer,73.22
Customer,73.22
Customer,73.22
Customer,73.23
Customer,73.23
Customer,73.25
Customer,73.25
Customer,73.27
Customer,73.27
Customer,73.27
Customer,73.27
Customer,73.27
Customer,73.27
Customer,73.27
Customer,73.28
Customer,73.28
Customer,73.28
Customer,73.28
Customer,73.3
Customer,73.3
Customer,73.3
Customer,73.3
Customer,73.3
Customer,73.3
Customer,73.3
Customer,73.3
Customer,73.32
Customer,73.32
Customer,73.32
Customer,73.32
Customer,73.33
Customer,73.33
Customer,73.33
Customer,73.33
Customer,73.33
Customer,73.33
Customer,73.35
Customer,73.35
Customer,73.35
Customer,73.37
Customer,73.37
